nbProcess = 3;
             [0 0 0]
             [0 1 1]
             [0 0 1]
             [0 1 0]
             [0 0 1]
             [0 1 0]
             [0 0 1]
             [0 0 0]
             [0 1 0]
             [0 1 1]
             [0 1 0]]
         [[0 0 0]
             [0 1 0]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]
             [0 1 0]
             [0 1 0]
             [0 0 1]
             [0 0 1]
             [0 0 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]]
         [[0 0 0]
             [0 1 0]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]
             [0 1 0]
             [0 1 0]
             [0 0 1]
             [0 0 1]
             [0 0 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]]
         [[0 0 0]
             [0 1 0]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]
             [0 1 0]
             [0 1 0]
             [0 0 1]
             [0 0 1]
             [0 0 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]]
         [[0 0 0]
             [0 1 0]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]
             [0 1 0]
             [0 1 0]
             [0 0 1]
             [0 0 1]
             [0 0 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 0]]
         [[0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]]
         [[0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]]
         [[0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]]
         [[0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]];
ptime =  [[[23 0 0]
             [17 0 0]
             [17 0 0]
             [11 0 0]
             [19 0 0]
             [21 0 0]
             [23 0 0]
             [15 0 0]
             [28 0 0]
             [18 0 0]
             [26 0 0]
             [24 0 0]
             [15 0 0]
             [22 0 0]
             [19 0 0]
             [19 0 0]
             [30 0 0]
             [21 0 0]
             [17 0 0]
             [18 0 0]]
         [[17 0 0]
             [26 0 0]
             [20 0 0]
             [22 0 0]
             [13 0 0]
             [27 0 0]
             [22 0 0]
             [12 0 0]
             [26 0 0]
             [26 0 0]
             [20 0 0]
             [14 0 0]
             [15 0 0]
             [12 0 0]
             [17 0 0]
             [22 0 0]
             [16 0 0]
             [17 0 0]
             [22 0 0]
             [11 0 0]]
         [[18 0 0]
             [23 0 0]
             [17 0 0]
             [16 0 0]
             [19 0 0]
             [27 0 0]
             [13 0 0]
             [27 0 0]
             [18 0 0]
             [21 0 0]
             [24 0 0]
             [22 0 0]
             [18 0 0]
             [27 0 0]
             [10 0 0]
             [16 0 0]
             [12 0 0]
             [19 0 0]
             [12 0 0]
             [18 0 0]]
         [[10 0 0]
             [19 0 0]
             [14 0 0]
             [11 0 0]
             [17 0 0]
             [25 0 0]
             [29 0 0]
             [23 0 0]
             [10 0 0]
             [10 0 0]
             [15 0 0]
             [10 0 0]
             [30 0 0]
             [14 0 0]
             [11 0 0]
             [24 0 0]
             [21 0 0]
             [21 0 0]
             [25 0 0]
             [25 0 0]]
         [[0 28 0]
             [0 13 0]
             [0 26 26]
             [0 10 21]
             [0 22 22]
             [0 21 19]
             [0 20 0]
             [0 20 15]
             [0 0 27]
             [0 0 0]
             [0 23 14]
             [0 0 11]
             [0 27 0]
             [0 0 10]
             [0 19 0]
             [0 0 21]
             [0 0 0]
             [0 29 0]
             [0 18 28]
             [0 11 0]]
         [[0 23 0]
             [0 25 0]
             [0 14 15]
             [0 18 23]
             [0 13 18]
             [0 26 28]
             [0 11 0]
             [0 11 23]
             [0 0 18]
             [0 0 0]
             [0 18 17]
             [0 0 24]
             [0 20 0]
             [0 0 17]
             [0 13 0]
             [0 0 27]
             [0 0 0]
             [0 16 0]
             [0 23 25]
             [0 20 0]]
         [[0 14 0]
             [0 23 0]
             [0 20 25]
             [0 17 14]
             [0 21 19]
             [0 21 17]
             [0 23 0]
             [0 13 11]
             [0 0 20]
             [0 0 0]
             [0 20 21]
             [0 0 25]
             [0 12 0]
             [0 0 21]
             [0 25 0]
             [0 0 17]
             [0 0 0]
             [0 20 0]
             [0 22 26]
             [0 28 0]]
         [[0 10 0]
             [0 19 0]
             [0 23 16]
             [0 10 14]
             [0 22 22]
             [0 23 28]
             [0 29 0]
             [0 10 10]
             [0 0 14]
             [0 0 0]
             [0 26 24]
             [0 0 13]
             [0 13 0]
             [0 0 27]
             [0 24 0]
             [0 0 29]
             [0 0 0]
             [0 25 0]
             [0 14 11]
             [0 30 0]]
         [[0 0 0]
             [0 16 0]
             [0 0 21]
             [0 19 30]
             [0 16 14]
             [0 0 28]
             [0 13 0]
             [0 14 0]
             [0 19 0]
             [0 0 25]
             [0 0 30]
             [0 0 29]
             [0 17 0]
             [0 17 13]
             [0 15 16]
             [0 13 13]
             [0 16 29]
             [0 26 14]
             [0 0 23]
             [0 22 0]]
         [[0 0 0]
             [0 25 0]
             [0 0 26]
             [0 30 12]
             [0 20 11]
             [0 0 22]
             [0 16 0]
             [0 27 0]
             [0 22 0]
             [0 0 30]
             [0 0 27]
             [0 0 13]
             [0 29 0]
             [0 20 21]
             [0 24 13]
             [0 23 26]
             [0 30 25]
             [0 24 14]
             [0 0 22]
             [0 10 0]]
         [[0 0 0]
             [0 25 0]
             [0 0 28]
             [0 12 17]
             [0 28 15]
             [0 0 25]
             [0 26 0]
             [0 10 0]
             [0 20 0]
             [0 0 20]
             [0 0 18]
             [0 0 14]
             [0 14 0]
             [0 25 24]
             [0 24 22]
             [0 10 22]
             [0 12 23]
             [0 15 27]
             [0 0 10]
             [0 18 0]]
         [[0 0 0]
             [0 16 0]
             [0 0 24]
             [0 15 30]
             [0 14 16]
             [0 0 22]
             [0 23 0]
             [0 24 0]
             [0 16 0]
             [0 0 26]
             [0 0 24]
             [0 0 21]
             [0 11 0]
             [0 20 21]
             [0 23 27]
             [0 13 14]
             [0 15 15]
             [0 16 29]
             [0 0 29]
             [0 20 0]]
         [[0 12 19]
             [0 16 22]
             [0 16 23]
             [0 12 0]
             [0 30 16]
             [0 0 26]
             [0 22 27]
             [0 0 27]
             [0 26 13]
             [0 14 17]
             [0 19 0]
             [0 25 25]
             [0 13 24]
             [0 26 26]
             [0 16 0]
             [0 28 24]
             [0 11 14]
             [0 22 20]
             [0 0 29]
             [0 18 12]]
         [[0 15 28]
             [0 14 28]
             [0 30 23]
             [0 11 0]
             [0 24 11]
             [0 0 19]
             [0 25 16]
             [0 0 23]
             [0 23 16]
             [0 25 21]
             [0 26 0]
             [0 23 18]
             [0 10 18]
             [0 18 12]
             [0 24 0]
             [0 22 12]
             [0 26 13]
             [0 28 11]
             [0 0 15]
             [0 15 26]]
         [[0 14 11]
             [0 12 30]
             [0 29 13]
             [0 16 0]
             [0 18 27]
             [0 0 22]
             [0 30 24]
             [0 0 18]
             [0 14 19]
             [0 12 21]
             [0 29 0]
             [0 20 26]
             [0 11 21]
             [0 29 16]
             [0 24 0]
             [0 18 18]
             [0 19 12]
             [0 30 16]
             [0 0 12]
             [0 23 15]]
         [[0 17 21]
             [0 10 21]
             [0 23 26]
             [0 26 0]
             [0 12 11]
             [0 0 28]
             [0 16 23]
             [0 0 24]
             [0 23 26]
             [0 25 22]
             [0 28 0]
             [0 22 11]
             [0 25 16]
             [0 11 16]
             [0 17 0]
             [0 23 29]
             [0 29 13]
             [0 16 19]
             [0 0 30]
             [0 10 12]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]];
power1 =  [[[3.2 0 0]
             [4.5 0 0]
             [3.5 0 0]
             [3.8 0 0]
             [4.1 0 0]
             [4.4 0 0]
             [3 0 0]
             [3.8 0 0]
             [4.1 0 0]
             [3.4 0 0]
             [4 0 0]
             [3.5 0 0]
             [4.9 0 0]
             [5 0 0]
             [4.5 0 0]
             [3.8 0 0]
             [5 0 0]
             [5 0 0]
             [4.7 0 0]
             [3 0 0]]
         [[4.3 0 0]
             [3.3 0 0]
             [3.8 0 0]
             [4.6 0 0]
             [4.3 0 0]
             [3.4 0 0]
             [3 0 0]
             [3 0 0]
             [3.5 0 0]
             [4.4 0 0]
             [3.2 0 0]
             [3.4 0 0]
             [3.9 0 0]
             [4.6 0 0]
             [4.5 0 0]
             [4.6 0 0]
             [4.9 0 0]
             [4 0 0]
             [3.2 0 0]
             [3.1 0 0]]
         [[3.8 0 0]
             [3.3 0 0]
             [4.5 0 0]
             [3.4 0 0]
             [4.6 0 0]
             [3.1 0 0]
             [3 0 0]
             [3.4 0 0]
             [4.2 0 0]
             [3.9 0 0]
             [4.6 0 0]
             [3.6 0 0]
             [3.3 0 0]
             [3.5 0 0]
             [4 0 0]
             [5 0 0]
             [4.6 0 0]
             [3.9 0 0]
             [4.5 0 0]
             [3.4 0 0]]
         [[3.5 0 0]
             [4 0 0]
             [3.7 0 0]
             [4.1 0 0]
             [4.8 0 0]
             [3.2 0 0]
             [3.9 0 0]
             [3.6 0 0]
             [3.2 0 0]
             [3.6 0 0]
             [4.2 0 0]
             [4.4 0 0]
             [3.9 0 0]
             [5 0 0]
             [3 0 0]
             [3.3 0 0]
             [3.6 0 0]
             [3.3 0 0]
             [4.1 0 0]
             [3.3 0 0]]
         [[0 3.8 0]
             [0 3.5 0]
             [0 3.3 3.1]
             [0 3.6 4]
             [0 3.5 3.6]
             [0 4.5 3.9]
             [0 4.8 0]
             [0 3.3 4]
             [0 0 4.8]
             [0 0 0]
             [0 3.6 3.2]
             [0 0 3.7]
             [0 3 0]
             [0 0 4.3]
             [0 3.9 0]
             [0 0 4.3]
             [0 0 0]
             [0 3.7 0]
             [0 3.8 4.7]
             [0 4.1 0]]
         [[0 3.2 0]
             [0 3.1 0]
             [0 4.6 3.3]
             [0 3.2 4.9]
             [0 3.1 5]
             [0 4.3 3]
             [0 4.2 0]
             [0 3.6 3.8]
             [0 0 4.3]
             [0 0 0]
             [0 3.2 4.5]
             [0 0 3.7]
             [0 3.9 0]
             [0 0 4.1]
             [0 3.8 0]
             [0 0 4]
             [0 0 0]
             [0 4.9 0]
             [0 3.9 3.3]
             [0 3.4 0]]
         [[0 5 0]
             [0 4.3 0]
             [0 3.7 3.9]
             [0 4 3]
             [0 3 4]
             [0 4.5 3.1]
             [0 4.7 0]
             [0 3.4 4.7]
             [0 0 3.5]
             [0 0 0]
             [0 4.3 3.3]
             [0 0 4]
             [0 3 0]
             [0 0 3.1]
             [0 3.8 0]
             [0 0 3.8]
             [0 0 0]
             [0 3.8 0]
             [0 4.7 3.4]
             [0 4.3 0]]
         [[0 4 0]
             [0 4.3 0]
             [0 3.8 4.5]
             [0 3.7 3.1]
             [0 5 4.5]
             [0 3.6 4.1]
             [0 3.9 0]
             [0 4.7 4.3]
             [0 0 3]
             [0 0 0]
             [0 3.6 4.3]
             [0 0 4.8]
             [0 3.1 0]
             [0 0 4.3]
             [0 3.3 0]
             [0 0 3.8]
             [0 0 0]
             [0 3.5 0]
             [0 3.9 3]
             [0 3 0]]
         [[0 0 0]
             [0 3.2 0]
             [0 0 3.8]
             [0 3 3.6]
             [0 3.5 4.5]
             [0 0 3.9]
             [0 4 0]
             [0 5 0]
             [0 3.6 0]
             [0 0 4.3]
             [0 0 4.3]
             [0 0 3.8]
             [0 3.9 0]
             [0 3.3 3.6]
             [0 3.1 4.1]
             [0 4.6 4.4]
             [0 3 4.3]
             [0 3.7 3.6]
             [0 0 4.7]
             [0 4.2 0]]
         [[0 0 0]
             [0 3.6 0]
             [0 0 5]
             [0 3.1 4]
             [0 5 3.4]
             [0 0 4.3]
             [0 4.1 0]
             [0 4.5 0]
             [0 4.2 0]
             [0 0 4.8]
             [0 0 4.4]
             [0 0 4.3]
             [0 4.4 0]
             [0 3.2 4.7]
             [0 4 3.9]
             [0 3.9 5]
             [0 4 4.8]
             [0 4.8 3.9]
             [0 0 4.7]
             [0 5 0]]
         [[0 0 0]
             [0 4.8 0]
             [0 0 4.4]
             [0 3.8 3.6]
             [0 3.9 3.5]
             [0 0 3.3]
             [0 4.4 0]
             [0 4.9 0]
             [0 4.3 0]
             [0 0 4.1]
             [0 0 3.4]
             [0 0 4.9]
             [0 4.7 0]
             [0 4.9 3.2]
             [0 4 3.6]
             [0 4.5 4.4]
             [0 5 4.4]
             [0 3.5 5]
             [0 0 4.8]
             [0 4.2 0]]
         [[0 0 0]
             [0 3.5 0]
             [0 0 4]
             [0 3.8 4.1]
             [0 3.5 3.5]
             [0 0 3.3]
             [0 3.2 0]
             [0 3.5 0]
             [0 3.7 0]
             [0 0 3.5]
             [0 0 4.6]
             [0 0 3.4]
             [0 4.4 0]
             [0 4.9 4]
             [0 5 3.4]
             [0 3.4 4.4]
             [0 4.9 4.7]
             [0 4.1 3.1]
             [0 0 4.9]
             [0 4.6 0]]
         [[0 3.1 4.6]
             [0 3.7 3.3]
             [0 4.5 3]
             [0 4.2 0]
             [0 5 3.2]
             [0 0 4.8]
             [0 3.7 3.7]
             [0 0 3.3]
             [0 4.1 3.1]
             [0 4.3 3.6]
             [0 4 0]
             [0 4.4 3.1]
             [0 3.5 4.7]
             [0 4.5 5]
             [0 3 0]
             [0 3.8 4.1]
             [0 3.3 4.6]
             [0 4 4.2]
             [0 0 3.3]
             [0 4.4 3]]
         [[0 3.8 3.6]
             [0 4.9 3.4]
             [0 3.9 3.9]
             [0 4 0]
             [0 3.8 4.4]
             [0 0 4]
             [0 4 4.7]
             [0 0 3.1]
             [0 3.5 4.6]
             [0 4.5 4.9]
             [0 3.6 0]
             [0 3.3 4.3]
             [0 4.6 3.3]
             [0 3.4 4.2]
             [0 3 0]
             [0 3.8 4.8]
             [0 4.2 3]
             [0 4 3.6]
             [0 0 5]
             [0 3.9 3.5]]
         [[0 4 3.9]
             [0 4 3]
             [0 4.3 3.6]
             [0 3.3 0]
             [0 3 3.8]
             [0 0 5]
             [0 3.7 4.8]
             [0 0 4]
             [0 3.2 4.2]
             [0 3.9 4.8]
             [0 3 0]
             [0 4.9 4.1]
             [0 3.4 4.6]
             [0 3.4 4.9]
             [0 4.8 0]
             [0 3.3 4.8]
             [0 3.8 4]
             [0 4.1 4]
             [0 0 3.8]
             [0 5 3.3]]
         [[0 3.6 4.6]
             [0 4 4.9]
             [0 4.6 3.5]
             [0 3.2 0]
             [0 3.3 3.8]
             [0 0 3.5]
             [0 3.3 4.3]
             [0 0 3.1]
             [0 4.5 3.3]
             [0 4.8 4.9]
             [0 4 0]
             [0 4 3.3]
             [0 3.8 3.5]
             [0 4 3.8]
             [0 4 0]
             [0 3.5 4.5]
             [0 4.7 3.2]
             [0 4.4 4.4]
             [0 0 3.2]
             [0 3.9 3.7]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]];
