nbProcess = 3;
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]]
         [[0 0 1]
             [0 0 1]
             [0 0 1]
             [0 1 1]
             [0 0 1]
             [0 1 1]
             [0 1 1]
             [0 1 1]
             [0 1 0]
             [0 1 1]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]];
ptime =  [[[27 0 0]
             [23 0 0]
             [29 0 0]
             [23 0 0]
             [10 0 0]
             [19 0 0]
             [25 0 0]
             [21 0 0]
             [13 0 0]
             [19 0 0]]
         [[25 0 0]
             [30 0 0]
             [27 0 0]
             [11 0 0]
             [15 0 0]
             [20 0 0]
             [16 0 0]
             [18 0 0]
             [28 0 0]
             [26 0 0]]
         [[14 0 0]
             [29 0 0]
             [14 0 0]
             [25 0 0]
             [28 0 0]
             [19 0 0]
             [17 0 0]
             [19 0 0]
             [19 0 0]
             [23 0 0]]
         [[13 0 0]
             [11 0 0]
             [30 0 0]
             [21 0 0]
             [17 0 0]
             [28 0 0]
             [24 0 0]
             [18 0 0]
             [12 0 0]
             [28 0 0]]
         [[0 22 27]
             [0 21 0]
             [0 21 23]
             [0 26 30]
             [0 0 30]
             [0 25 13]
             [0 0 0]
             [0 0 0]
             [0 26 0]
             [0 11 0]]
         [[0 14 19]
             [0 10 0]
             [0 29 28]
             [0 20 29]
             [0 0 10]
             [0 12 10]
             [0 0 0]
             [0 0 0]
             [0 24 0]
             [0 11 0]]
         [[0 11 25]
             [0 13 0]
             [0 15 24]
             [0 14 15]
             [0 0 22]
             [0 10 29]
             [0 0 0]
             [0 0 0]
             [0 13 0]
             [0 13 0]]
         [[0 23 17]
             [0 18 0]
             [0 16 25]
             [0 30 14]
             [0 0 23]
             [0 11 22]
             [0 0 0]
             [0 0 0]
             [0 21 0]
             [0 29 0]]
         [[0 0 16]
             [0 0 0]
             [0 22 16]
             [0 26 0]
             [0 27 29]
             [0 0 24]
             [0 0 16]
             [0 0 0]
             [0 11 16]
             [0 24 0]]
         [[0 0 12]
             [0 0 0]
             [0 12 25]
             [0 13 0]
             [0 28 28]
             [0 0 14]
             [0 0 14]
             [0 0 0]
             [0 20 28]
             [0 15 0]]
         [[0 0 12]
             [0 0 0]
             [0 25 21]
             [0 12 0]
             [0 13 13]
             [0 0 24]
             [0 0 23]
             [0 0 0]
             [0 17 19]
             [0 27 0]]
         [[0 0 21]
             [0 0 0]
             [0 29 26]
             [0 30 0]
             [0 25 22]
             [0 0 29]
             [0 0 25]
             [0 0 0]
             [0 19 18]
             [0 25 0]]
         [[0 0 29]
             [0 0 17]
             [0 0 21]
             [0 15 10]
             [0 0 12]
             [0 28 12]
             [0 10 14]
             [0 19 29]
             [0 16 0]
             [0 13 10]]
         [[0 0 29]
             [0 0 24]
             [0 0 19]
             [0 28 25]
             [0 0 10]
             [0 25 19]
             [0 26 18]
             [0 14 13]
             [0 12 0]
             [0 13 11]]
         [[0 0 16]
             [0 0 29]
             [0 0 30]
             [0 28 14]
             [0 0 11]
             [0 25 21]
             [0 23 14]
             [0 16 11]
             [0 18 0]
             [0 16 14]]
         [[0 0 26]
             [0 0 16]
             [0 0 26]
             [0 29 20]
             [0 0 22]
             [0 10 28]
             [0 22 20]
             [0 16 16]
             [0 22 0]
             [0 24 27]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]];
power1 =  [[[3.2 0 0]
             [4.5 0 0]
             [3.5 0 0]
             [3.8 0 0]
             [4.1 0 0]
             [4.4 0 0]
             [3 0 0]
             [3.8 0 0]
             [4.1 0 0]
             [3.4 0 0]]
         [[4 0 0]
             [3.5 0 0]
             [4.9 0 0]
             [5 0 0]
             [4.5 0 0]
             [3.8 0 0]
             [5 0 0]
             [5 0 0]
             [4.7 0 0]
             [3 0 0]]
         [[4.3 0 0]
             [3.3 0 0]
             [3.8 0 0]
             [4.6 0 0]
             [4.3 0 0]
             [3.4 0 0]
             [3 0 0]
             [3 0 0]
             [3.5 0 0]
             [4.4 0 0]]
         [[3.2 0 0]
             [3.4 0 0]
             [3.9 0 0]
             [4.6 0 0]
             [4.5 0 0]
             [4.6 0 0]
             [4.9 0 0]
             [4 0 0]
             [3.2 0 0]
             [3.1 0 0]]
         [[0 3.8 3.3]
             [0 4.5 0]
             [0 3.4 4.6]
             [0 3.1 3]
             [0 0 3.4]
             [0 4.2 3.9]
             [0 0 0]
             [0 0 0]
             [0 4.6 0]
             [0 3.6 0]]
         [[0 3.3 3.5]
             [0 4 0]
             [0 5 4.6]
             [0 3.9 4.5]
             [0 0 3.4]
             [0 3.5 4]
             [0 0 0]
             [0 0 0]
             [0 3.7 0]
             [0 4.1 0]]
         [[0 4.8 3.2]
             [0 3.9 0]
             [0 3.6 3.2]
             [0 3.6 4.2]
             [0 0 4.4]
             [0 3.9 5]
             [0 0 0]
             [0 0 0]
             [0 3 0]
             [0 3.3 0]]
         [[0 3.6 3.3]
             [0 4.1 0]
             [0 3.3 3.8]
             [0 3.5 3.3]
             [0 0 3.1]
             [0 3.6 4]
             [0 0 0]
             [0 0 0]
             [0 3.5 0]
             [0 3.6 0]]
         [[0 0 4.5]
             [0 0 0]
             [0 3.9 4.8]
             [0 3.3 0]
             [0 4 4.8]
             [0 0 3.6]
             [0 0 3.2]
             [0 0 0]
             [0 3.7 3]
             [0 4.3 0]]
         [[0 0 3.9]
             [0 0 0]
             [0 4.3 3.7]
             [0 3.8 0]
             [0 4.7 4.1]
             [0 0 3.2]
             [0 0 3.1]
             [0 0 0]
             [0 4.6 3.3]
             [0 3.2 0]]
         [[0 0 4.9]
             [0 0 0]
             [0 3.1 5]
             [0 4.3 0]
             [0 3 4.2]
             [0 0 3.6]
             [0 0 3.8]
             [0 0 0]
             [0 4.3 3.2]
             [0 4.5 0]]
         [[0 0 3.7]
             [0 0 0]
             [0 3.9 4.1]
             [0 3.8 0]
             [0 4 4.9]
             [0 0 3.9]
             [0 0 3.3]
             [0 0 0]
             [0 3.4 5]
             [0 4.3 0]]
         [[0 0 3.7]
             [0 0 3.9]
             [0 0 4]
             [0 3 3]
             [0 0 4]
             [0 4.5 3.1]
             [0 4.7 3.4]
             [0 4.7 3.5]
             [0 4.3 0]
             [0 3.3 4]]
         [[0 0 3]
             [0 0 3.1]
             [0 0 3.8]
             [0 3.8 3.8]
             [0 0 4.7]
             [0 3.4 4.3]
             [0 4 4.3]
             [0 3.8 4.5]
             [0 3.7 0]
             [0 3.1 5]]
         [[0 0 4.5]
             [0 0 3.6]
             [0 0 4.1]
             [0 3.9 4.7]
             [0 0 4.3]
             [0 3 3.6]
             [0 4.3 4.8]
             [0 3.1 4.3]
             [0 3.3 0]
             [0 3.8 3.5]]
         [[0 0 3.9]
             [0 0 3]
             [0 0 3]
             [0 3.2 3.8]
             [0 0 3]
             [0 3.6 3.5]
             [0 4.5 3.9]
             [0 4 5]
             [0 3.6 0]
             [0 4.3 4.3]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]
         [[0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]
             [0 0 0]]];
